time,open,high,low,close,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close)
2026-03-02T16:15:00+08:00,1.17152,1.17162,1.17092,1.17106,,1.17162,1.17092,1.17106
2026-03-02T16:20:00+08:00,1.17105,1.17111,1.17035,1.17042,,1.17111,1.17035,1.17042
2026-03-02T16:25:00+08:00,1.17041,1.17066,1.17017,1.17024,,1.17066,1.17017,1.17024
2026-03-02T16:30:00+08:00,1.17025,1.1704,1.16981,1.17036,,1.1704,1.16981,1.17036
2026-03-02T16:35:00+08:00,1.17037,1.17046,1.16984,1.17013,,1.17046,1.16984,1.17013
2026-03-02T16:40:00+08:00,1.17014,1.17137,1.16993,1.17113,,1.17137,1.16993,1.17113
2026-03-02T16:45:00+08:00,1.17116,1.17191,1.17105,1.17173,,1.17191,1.17105,1.17173
2026-03-02T16:50:00+08:00,1.17177,1.17239,1.17173,1.17235,,1.17239,1.17173,1.17235
2026-03-02T16:55:00+08:00,1.17236,1.17238,1.17212,1.17226,,1.17238,1.17212,1.17226
2026-03-02T17:00:00+08:00,1.17224,1.17315,1.17211,1.17308,,1.17315,1.17211,1.17308
2026-03-02T17:05:00+08:00,1.17309,1.17375,1.17306,1.17344,,1.17375,1.17306,1.17344
2026-03-02T17:10:00+08:00,1.17347,1.17399,1.17346,1.17399,,1.17399,1.17346,1.17399
2026-03-02T17:15:00+08:00,1.17405,1.17437,1.17371,1.17414,,1.17437,1.17371,1.17414
2026-03-02T17:20:00+08:00,1.17415,1.17419,1.17364,1.17364,,1.17419,1.17364,1.17364
2026-03-02T17:25:00+08:00,1.17366,1.1739,1.17332,1.17372,,1.1739,1.17332,1.17372
2026-03-02T17:30:00+08:00,1.1737,1.17425,1.17365,1.17394,,1.17425,1.17365,1.17394
2026-03-02T17:35:00+08:00,1.17395,1.17413,1.17369,1.17372,,1.17413,1.17369,1.17372
2026-03-02T17:40:00+08:00,1.17373,1.17394,1.17339,1.1739,,1.17394,1.17339,1.1739
2026-03-02T17:45:00+08:00,1.17388,1.17397,1.1735,1.17388,,1.17397,1.1735,1.17388
2026-03-02T17:50:00+08:00,1.17389,1.17395,1.17313,1.17327,,1.17395,1.17313,1.17327
2026-03-02T17:55:00+08:00,1.17328,1.17355,1.17322,1.1733,,1.17355,1.17322,1.1733
2026-03-02T18:00:00+08:00,1.17329,1.17398,1.17329,1.17369,,1.17398,1.17329,1.17369
2026-03-02T18:05:00+08:00,1.17371,1.17373,1.17329,1.17356,,1.17373,1.17329,1.17356
2026-03-02T18:10:00+08:00,1.17357,1.17373,1.17329,1.17352,,1.17373,1.17329,1.17352
2026-03-02T18:15:00+08:00,1.17351,1.17439,1.17346,1.17433,,1.17439,1.17346,1.17433
2026-03-02T18:20:00+08:00,1.17434,1.17473,1.17426,1.17456,,1.17473,1.17426,1.17456
2026-03-02T18:25:00+08:00,1.17455,1.17468,1.17439,1.17457,,1.17468,1.17439,1.17457
2026-03-02T18:30:00+08:00,1.17455,1.17469,1.17436,1.17439,,1.17469,1.17436,1.17439
2026-03-02T18:35:00+08:00,1.17438,1.17455,1.174,1.17433,,1.17455,1.174,1.17433
2026-03-02T18:40:00+08:00,1.17431,1.17459,1.17415,1.17454,,1.17459,1.17415,1.17454
2026-03-02T18:45:00+08:00,1.17455,1.17462,1.17393,1.17403,,1.17462,1.17393,1.17403
2026-03-02T18:50:00+08:00,1.17401,1.17401,1.17361,1.17374,,1.17401,1.17361,1.17374
2026-03-02T18:55:00+08:00,1.1738,1.17389,1.1735,1.17387,,1.17389,1.1735,1.17387
2026-03-02T19:00:00+08:00,1.17389,1.17398,1.17343,1.17354,,1.17398,1.17343,1.17354
2026-03-02T19:05:00+08:00,1.17357,1.17373,1.17321,1.17345,,1.17373,1.17321,1.17345
2026-03-02T19:10:00+08:00,1.17343,1.17344,1.17321,1.17339,,1.17344,1.17321,1.17339
2026-03-02T19:15:00+08:00,1.17341,1.17344,1.17287,1.17299,,1.17344,1.17287,1.17299
2026-03-02T19:20:00+08:00,1.173,1.17302,1.17273,1.173,,1.17302,1.17273,1.173
2026-03-02T19:25:00+08:00,1.17299,1.17334,1.17272,1.17274,,1.17334,1.17272,1.17274
2026-03-02T19:30:00+08:00,1.17273,1.17304,1.17263,1.17303,,1.17304,1.17263,1.17303
2026-03-02T19:35:00+08:00,1.17302,1.17345,1.17298,1.17337,,1.17345,1.17298,1.17337
2026-03-02T19:40:00+08:00,1.17338,1.17344,1.17317,1.17339,,1.17344,1.17317,1.17339
2026-03-02T19:45:00+08:00,1.17338,1.17412,1.17326,1.17403,,1.17412,1.17326,1.17403
2026-03-02T19:50:00+08:00,1.17402,1.17406,1.17355,1.17355,,1.17406,1.17355,1.17355
2026-03-02T19:55:00+08:00,1.17356,1.17365,1.1732,1.17332,,1.17365,1.1732,1.17332
