time,open,high,low,close,smz_trend_15m,smz_trend_1h,smz_trend_4h,smz_trend_1d,poi_high_bull,poi_high_bear,poi_mid_bull,poi_mid_bear,htf_fvg_1h_bull,htf_fvg_1h_bear,htf_fvg_4h_bull,htf_fvg_4h_bear,smc_liquidity_high,smc_liquidity_low,liq_buyside_target,liq_sellside_target,asia_session_high,asia_session_low,london_session_high,london_session_low,ny_session_high,ny_session_low,pd_high,pd_low,pd_mid,daily_mid_50,true_day_open,crt_buy_signal,crt_sell_signal,sb_sig_ln,sb_sig_am,sb_sig_pm,sb_lux_ln,sb_lux_am,sb_lux_pm,sb_or_range,sb_trading_range,htf_sweep_4h_bull,htf_sweep_4h_bear,htf_sweep_1d_bull,htf_sweep_1d_bear,liquidity_sweep_bull,liquidity_sweep_bear,choch_bull,choch_bear,cisd_bull,cisd_bear,mss_bull,mss_bear,fvg_sb_bull,fvg_sb_bear,fvg_smz_bull,fvg_smz_bear,fvg_bpr_bull,fvg_bpr_bear,mss_fvg_bull,mss_fvg_bear,entry_sb_bull,entry_sb_bear,entry_setup01_bull,entry_setup01_bear,entry_ote_bull,entry_ote_bear,entry_fvg_bull,entry_fvg_bear,bb_pivot_high,bb_pivot_low,stop_loss_bull,stop_loss_bear,target_bull,target_bear
2025-12-08 05:30:00,4206.49,4214.95,4206.49,4213.96,-1,-1,-1,-1,2,0,2,0,0,0,0,0,4219.56,4180.97,4219.16,,4230.83,4207.93,4259.32,4198.5,0.0,0.0,5595.18,5098.65,0.0,4204.445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4193.94
2025-12-08 05:35:00,4213.93,4215.93,4213.22,4214.12,-1,-1,-1,-1,2,0,2,0,0,0,0,0,4219.56,4180.97,4219.16,,4230.83,4207.93,4259.32,4198.5,0.0,0.0,5595.18,5098.65,0.0,4204.9349999999995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4193.94
2025-12-08 05:40:00,4214.06,4215.29,4212.8,4214.59,-1,-1,-1,-1,2,0,2,0,0,0,0,0,4219.56,4180.97,4219.16,,4230.83,4207.93,4259.32,4198.5,0.0,0.0,5595.18,5098.65,0.0,4204.9349999999995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4193.94
2025-12-08 05:45:00,4214.65,4215.14,4212.76,4213.83,1,-1,-1,-1,2,0,2,0,0,0,0,0,4219.56,4180.97,4219.16,,4230.83,4207.93,4259.32,4198.5,0.0,0.0,5595.18,5098.65,0.0,4204.9349999999995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,0.0,0.0,5595.18,4193.94
2025-12-08 05:50:00,4213.72,4216.34,4212.46,4215.75,1,-1,-1,-1,2,0,2,0,0,0,0,0,4219.56,4180.97,4219.16,,4230.83,4207.93,4259.32,4198.5,0.0,0.0,5595.18,5098.65,0.0,4205.139999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,0.0,0.0,5595.18,4193.94
2025-12-08 05:55:00,4215.7,4217.19,4214.73,4216.9,1,-1,-1,-1,2,0,2,0,0,0,0,0,4219.56,4180.97,4219.16,,4230.83,4207.93,4259.32,4198.5,0.0,0.0,5595.18,5098.65,0.0,4205.565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4193.94
2025-12-08 06:00:00,4216.91,4218.72,4216.22,4217.33,1,1,-1,-1,2,0,2,0,0,0,0,0,4219.56,4180.97,4219.16,,4230.83,4207.93,4259.32,4198.5,0.0,0.0,5595.18,5098.65,0.0,4206.33,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4193.94
2025-12-08 06:05:00,4217.29,4217.68,4212.17,4214.62,1,1,-1,-1,2,0,2,0,0,0,0,0,4219.56,4180.97,4219.16,,4230.83,4207.93,4259.32,4198.5,0.0,0.0,5595.18,5098.65,0.0,4206.33,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,,0.0,0.0,5595.18,4193.94
2025-12-08 06:10:00,4214.41,4216.46,4213.35,4215.35,1,1,-1,-1,2,0,2,0,0,0,0,0,4219.56,4180.97,4219.16,,4230.83,4207.93,4259.32,4198.5,0.0,0.0,5595.18,5098.65,0.0,4206.33,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4193.94
2025-12-08 06:15:00,4215.27,4217.76,4214.48,4214.84,1,1,-1,-1,2,0,2,0,0,0,0,0,4219.56,4180.97,4219.16,,4230.83,4207.93,4259.32,4198.5,0.0,0.0,5595.18,5098.65,0.0,4206.33,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4193.94
2025-12-08 06:20:00,4214.79,4218.03,4213.61,4215.84,1,1,-1,-1,2,0,2,0,0,0,0,0,4219.56,4180.97,4219.16,,4230.83,4207.93,4259.32,4198.5,0.0,0.0,5595.18,5098.65,0.0,4206.33,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4193.94
2025-12-08 06:25:00,4215.84,4217.34,4215.69,4216.55,1,1,-1,-1,2,0,2,0,0,0,0,0,4219.56,4180.97,4218.72,,4230.83,4207.93,4259.32,4198.5,0.0,0.0,5595.18,5098.65,0.0,4206.33,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4193.94
2025-12-08 06:30:00,4216.51,4219.02,4216.0,4218.33,1,1,-1,-1,2,0,2,0,0,0,0,0,4219.56,4180.97,4219.16,,4219.02,4207.93,4259.32,4198.5,0.0,0.0,5595.18,5098.65,0.0,4206.48,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4193.94
2025-12-08 06:35:00,4218.46,4218.46,4215.43,4217.75,1,1,-1,-1,2,0,2,0,0,0,0,0,4219.56,4180.97,4219.16,,4219.02,4207.93,4259.32,4198.5,0.0,0.0,5595.18,5098.65,0.0,4206.48,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4193.94
2025-12-08 06:40:00,4217.92,4218.0,4214.97,4216.87,1,1,-1,-1,2,0,2,0,0,0,0,0,4219.56,4180.97,4219.16,,4219.02,4207.93,4259.32,4198.5,0.0,0.0,5595.18,5098.65,0.0,4206.48,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4193.94
2025-12-08 06:45:00,4216.89,4217.59,4215.89,4216.38,1,1,-1,-1,2,0,2,0,0,0,0,0,4219.56,4180.97,4219.16,,4219.02,4207.93,4259.32,4198.5,0.0,0.0,5595.18,5098.65,0.0,4206.48,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4193.94
2025-12-08 06:50:00,4216.65,4217.38,4215.05,4216.39,1,1,-1,-1,2,0,2,0,0,0,0,0,4219.56,4180.97,4219.16,,4219.02,4207.93,4259.32,4198.5,0.0,0.0,5595.18,5098.65,0.0,4206.48,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4193.94
2025-12-08 06:55:00,4216.45,4218.1,4216.26,4216.91,1,1,-1,-1,2,0,2,0,0,0,0,0,4219.56,4180.97,4219.02,,4219.02,4207.93,4259.32,4198.5,0.0,0.0,5595.18,5098.65,0.0,4206.48,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4193.94
2025-12-08 07:00:00,4217.25,4217.47,4214.84,4215.76,1,1,-1,-1,2,0,2,0,0,0,0,0,4219.56,4180.97,4219.02,,4219.02,4207.93,4259.32,4198.5,0.0,0.0,5595.18,5098.65,0.0,4206.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4193.94
2025-12-08 07:05:00,4215.74,4216.06,4212.52,4215.82,1,1,-1,-1,2,0,2,0,0,0,0,0,4219.56,4180.97,4219.02,,4219.02,4207.93,4259.32,4198.5,0.0,0.0,5595.18,5098.65,0.0,4206.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4193.94
2025-12-08 07:10:00,4215.71,4216.56,4214.43,4214.82,1,1,-1,-1,2,0,2,0,0,0,0,0,4219.56,4180.97,4219.02,,4219.02,4207.93,4259.32,4198.5,0.0,0.0,5595.18,5098.65,0.0,4206.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,5595.18,4193.94
