time,open,high,low,close,Ultra High Volume,Very High Volume,High Volume,Trend MA,High Taken,Low Taken,High Taken (no text),Low Taken (no text),#1,#2,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Swing High,Swing Low,Turtle Soup Buy Auto,Turtle Soup Sell Auto,Turtle Soup Buy Huge,Turtle Soup Sell Huge,Turtle Soup Buy Large,Turtle Soup Sell Large,Turtle Soup Buy Normal,Turtle Soup Sell Normal,Turtle Soup Buy Small,Turtle Soup Sell Small,Turtle Soup Buy Tiny,Turtle Soup Sell Tiny,Plot,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),TF1 Trend,TF2 Trend,TF3 Trend,TF4 Trend
2025-12-29T17:35:00+08:00,4461.84,4465.23,4460.32,4464.5,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3304.66,3306.72,3302.92,3305.93,3,2,1,0
2025-12-29T17:40:00+08:00,4464.48,4475.74,4464.09,4475.56,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3305.87,3316.88,3305.48,3316.79,3,2,1,0
2025-12-29T17:45:00+08:00,4475.55,4476.08,4471.6,4472,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3316.72,3317.33,3314.76,3315.11,3,2,1,0
2025-12-29T17:50:00+08:00,4472.1,4472.82,4470.27,4472.18,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3315.14,3315.62,3313.56,3314.62,3,2,1,0
2025-12-29T17:55:00+08:00,4471.98,4472.57,4468.98,4472.13,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3314.61,3315.36,3312.81,3314.89,3,2,1,0
2025-12-29T18:00:00+08:00,4472.08,4474.69,4471.3,4472.06,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3314.94,3316.4,3314.02,3314.62,3,2,1,0
2025-12-29T18:05:00+08:00,4472.24,4474.13,4470.63,4473.07,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3314.75,3315.97,3313.42,3315.15,3,2,1,0
2025-12-29T18:10:00+08:00,4473.02,4473.22,4469.03,4471.24,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3314.86,3315.29,3311.31,3312.21,3,2,1,0
2025-12-29T18:15:00+08:00,4471.19,4472.36,4468.63,4471.96,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3312.2,3312.22,3309.91,3311.24,3,2,1,0
2025-12-29T18:20:00+08:00,4471.68,4471.68,4466.12,4467.21,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3310.94,3310.94,3307.29,3308.11,3,2,1,0
2025-12-29T18:25:00+08:00,4467.24,4468.4,4462.72,4462.72,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3308.15,3309.12,3304.91,3304.91,3,2,1,0
2025-12-29T18:30:00+08:00,4462.9,4462.9,4457.03,4461.49,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3305.15,3305.15,3301.07,3303.65,3,2,1,0
2025-12-29T18:35:00+08:00,4461.47,4463.2,4458.84,4462.77,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3303.68,3303.9,3301.71,3303.85,3,2,1,0
2025-12-29T18:40:00+08:00,4462.71,4463.63,4459.47,4460.08,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3303.74,3305.01,3302.37,3302.63,3,2,1,0
2025-12-29T18:45:00+08:00,4460.07,4463.35,4458.75,4462.44,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3302.64,3304.72,3301.7,3304.31,3,2,1,0
2025-12-29T18:50:00+08:00,4462.32,4463.26,4458.61,4460.41,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3304.13,3304.91,3300.98,3302.92,3,2,1,0
2025-12-29T18:55:00+08:00,4460.02,4461.75,4459.33,4460.88,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3302.45,3305.01,3302.36,3304.85,3,2,1,0
2025-12-29T19:00:00+08:00,4460.88,4460.97,4456.74,4459.63,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3304.87,3305.22,3301.95,3304.18,3,2,1,0
2025-12-29T19:05:00+08:00,4459.69,4460.82,4455.88,4459.85,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3304.2,3304.61,3300.63,3304.03,3,2,1,0
2025-12-29T19:10:00+08:00,4459.97,4460.01,4457.91,4458.38,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3303.96,3306.05,3303.51,3304.62,3,2,1,0
2025-12-29T19:15:00+08:00,4458.42,4464.92,4457.84,4464.74,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3304.48,3308.7,3304.07,3308.64,3,2,1,0
2025-12-29T19:20:00+08:00,4464.88,4467.74,4463.78,4463.86,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3308.6,3310.51,3307.37,3307.49,3,2,1,0
2025-12-29T19:25:00+08:00,4463.87,4466.26,4463.03,4465.32,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3307.48,3309.24,3306.86,3308.61,3,2,1,0
2025-12-29T19:30:00+08:00,4465.22,4465.77,4462.58,4462.84,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3308.6,3308.93,3303.97,3304.06,3,2,1,0
2025-12-29T19:35:00+08:00,4462.85,4463.37,4447.27,4448.05,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3303.96,3304.43,3292.61,3293.26,3,2,1,0
2025-12-29T19:40:00+08:00,4448.05,4453.06,4434.43,4452.97,,,4428.580806794371,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3293.26,3295.89,3283.2,3295.89,3,2,1,0
2025-12-29T19:45:00+08:00,4453.03,4453.35,4447.23,4450.53,,,4441.405177737629,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3295.8,3297.11,3293.07,3296.28,3,2,1,0
2025-12-29T19:50:00+08:00,4450.83,4453.46,4447.62,4448.12,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3296.46,3298.23,3295.03,3295.41,3,2,1,0
2025-12-29T19:55:00+08:00,4448.2,4448.36,4441.55,4446.83,,,4435.741178763568,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3295.46,3296.48,3291.13,3296.48,3,2,1,0
2025-12-29T20:00:00+08:00,4446.83,4451,4445.68,4449.52,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3296.73,3300.66,3296.58,3299.66,3,2,1,0
2025-12-29T20:05:00+08:00,4449.53,4456.31,4448.28,4455.48,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3299.66,3305.31,3298.88,3305.11,3,2,1,0
2025-12-29T20:10:00+08:00,4455.46,4455.54,4451.79,4452.7,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3304.75,3304.89,3301.19,3302.87,3,2,1,0
2025-12-29T20:15:00+08:00,4452.71,4456.35,4451.72,4454.92,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3302.98,3306.1,3302.26,3305,3,2,1,0
2025-12-29T20:20:00+08:00,4455.15,4456.56,4453.55,4453.58,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3305.13,3306.91,3305.02,3305.95,3,2,1,0
2025-12-29T20:25:00+08:00,4453.82,4457.23,4452.03,4456.58,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3306.09,3307.98,3304.85,3307.19,3,2,1,0
2025-12-29T20:30:00+08:00,4456.5,4457.6,4454.61,4456.88,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3307.09,3308.16,3306.04,3307.8,3,2,1,0
2025-12-29T20:35:00+08:00,4456.86,4462.35,4456.1,4461.25,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3307.68,3310.9,3306.58,3310.12,3,2,1,0
2025-12-29T20:40:00+08:00,4461.15,4464.29,4460.78,4462.25,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3310.1,3312.17,3309.56,3311.4,3,2,1,0
2025-12-29T20:45:00+08:00,4462.25,4463.76,4461,4462.07,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3311.39,3311.92,3309.77,3310.35,3,2,1,0
2025-12-29T20:50:00+08:00,4461.89,4464.3,4460.52,4464.16,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3310.28,3311.4,3309.56,3310.94,3,2,1,0
2025-12-29T20:55:00+08:00,4464.17,4464.74,4461.94,4464.45,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3310.95,3311.4,3308.35,3311.17,3,2,1,0
2025-12-29T21:00:00+08:00,4464.43,4466.08,4459.24,4465.85,,,4454.554002344909,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3311.11,3312.16,3306.91,3311.09,3,2,1,0
2025-12-29T21:05:00+08:00,4464.93,4467.55,4460.53,4465.37,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3310.48,3313.23,3307.36,3311.43,3,2,1,0
2025-12-29T21:10:00+08:00,4465.39,4466.79,4456.5,4457.52,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3311.34,3312.37,3304.68,3305.15,3,2,1,0
2025-12-29T21:15:00+08:00,4457.57,4460,4454.96,4456.27,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3305.16,3307,3302.89,3304.56,3,2,1,0
2025-12-29T21:20:00+08:00,4456.11,4456.59,4451.28,4452.12,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3304.33,3304.45,3300.64,3301.23,3,2,1,0
2025-12-29T21:25:00+08:00,4452.11,4453.91,4445.24,4451.72,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3301.11,3302.67,3296.55,3301.9,3,2,1,0
2025-12-29T21:30:00+08:00,4451.63,4454.86,4448.81,4450.44,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3301.66,3303.49,3299.22,3299.79,3,2,1,0
2025-12-29T21:35:00+08:00,4450.49,4454.08,4446.15,4449.3,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3299.77,3303.03,3297.19,3299.01,3,2,1,0
2025-12-29T21:40:00+08:00,4449.33,4449.69,4424.95,4429.58,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3299.03,3299.32,3280.68,3283.91,3,2,1,0
2025-12-29T21:45:00+08:00,4429.44,4429.55,4415.17,4417.2,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3283.81,3283.85,3273.19,3274.16,3,2,1,0
2025-12-29T21:50:00+08:00,4417.17,4419.07,4406.85,4411.79,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3273.9,3275.32,3266.74,3270.41,3,2,1,0
2025-12-29T21:55:00+08:00,4411.52,4422.37,4407.03,4421.69,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3270.65,3276.87,3266.9,3276.77,3,2,1,0
2025-12-29T22:00:00+08:00,4421.62,4421.62,4398.96,4399.96,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3276.18,3276.18,3260.3,3260.98,3,2,1,0
2025-12-29T22:05:00+08:00,4400.07,4403.16,4386.46,4391.12,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3261.12,3264,3252.42,3254.48,3,2,1,0
2025-12-29T22:10:00+08:00,4390.96,4399.75,4387.64,4398.41,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3254.51,3259.77,3251.18,3258.97,3,2,1,0
2025-12-29T22:15:00+08:00,4397.92,4405.63,4392.19,4395.57,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3258.49,3264.91,3255.95,3258.52,3,2,1,0
2025-12-29T22:20:00+08:00,4395.33,4397.92,4389.24,4389.94,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3258.48,3259.3,3253.22,3253.83,3,2,1,0
2025-12-29T22:25:00+08:00,4389.52,4395.76,4386.65,4389.75,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3253.48,3257.53,3250.88,3252.39,3,2,1,0
2025-12-29T22:30:00+08:00,4389.9,4389.9,4366.09,4381.11,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3250.87,3250.87,3235.23,3244.86,3,2,1,0
2025-12-29T22:35:00+08:00,4381.08,4388.54,4371.63,4372.1,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3244.82,3249.06,3236.97,3237.28,3,2,1,0
2025-12-29T22:40:00+08:00,4372.13,4374.65,4356.63,4373.74,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3236.51,3240.57,3228.26,3239.67,3,2,1,0
2025-12-29T22:45:00+08:00,4373.11,4384.46,4373.11,4377.1,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3239.93,3246.52,3239.62,3241.46,3,2,1,0
2025-12-29T22:50:00+08:00,4377.32,4379.24,4368.46,4368.63,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3239.91,3243.43,3235.68,3235.7,3,2,1,0
2025-12-29T22:55:00+08:00,4368.68,4374.47,4358.67,4360.33,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3235.91,3239.03,3228.12,3229.62,3,2,1,0
2025-12-29T23:00:00+08:00,4360.28,4360.66,4338.35,4341.66,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3229.6,3229.78,3214.35,3216.59,3,2,1,0
2025-12-29T23:05:00+08:00,4341.59,4346.61,4328.24,4343.62,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3216.57,3219.85,3207.37,3217.88,3,2,1,0
2025-12-29T23:10:00+08:00,4343.62,4345.57,4333.11,4342.99,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3217.89,3219.59,3210.85,3217.71,3,2,1,0
2025-12-29T23:15:00+08:00,4342.96,4342.96,4328.69,4332.27,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3217.61,3217.61,3207.55,3210.41,3,2,1,0
2025-12-29T23:20:00+08:00,4332.02,4333.4,4302.49,4315.87,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4302.49,,,,,,,,,,,,,,3210.28,3211.22,3189.96,3198.08,3,2,1,0
2025-12-29T23:25:00+08:00,4315.9,4329.26,4315.63,4319.84,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3198.28,3207.95,3198.2,3201.19,3,2,1,0
2025-12-29T23:30:00+08:00,4319.83,4328.53,4316.86,4328.15,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3200.71,3209.16,3199.86,3208.9,3,2,1,0
2025-12-29T23:35:00+08:00,4328.3,4336.15,4324.63,4327.51,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3209.27,3213.31,3205.19,3207.24,3,2,1,0
2025-12-29T23:40:00+08:00,4327.09,4336.29,4324.38,4331.28,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3206.65,3212.22,3205.04,3208.9,3,2,1,0
2025-12-29T23:45:00+08:00,4331.36,4339.48,4327.1,4328.3,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3208.94,3212.98,3202.85,3203.65,3,2,1,0
2025-12-29T23:50:00+08:00,4328.17,4331.2,4323.44,4325.49,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3203.51,3208.57,3201.99,3204.25,3,2,1,0
2025-12-29T23:55:00+08:00,4325.35,4329.82,4322.53,4325.35,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3204.29,3207.53,3202.13,3203.75,3,2,1,0
2025-12-30T00:00:00+08:00,4325.3,4338.66,4323.32,4336.46,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3203.8,3214.19,3202.72,3212.77,3,2,1,0
2025-12-30T00:05:00+08:00,4336.42,4337.95,4330.33,4336.41,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3213.33,3214.05,3208.16,3213.04,3,2,1,0
2025-12-30T00:10:00+08:00,4336.36,4342.86,4331.82,4333.94,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3212.99,3216.98,3209.18,3210.53,3,2,1,0
2025-12-30T00:15:00+08:00,4333.94,4334.8,4324.16,4328.96,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3210.62,3211.24,3204.05,3208.27,3,2,1,0
2025-12-30T00:20:00+08:00,4328.8,4337.73,4327.79,4335.1,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3207.99,3214.66,3207.69,3212.43,3,2,1,0
2025-12-30T00:25:00+08:00,4335.09,4337.33,4330.91,4333.99,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3212.48,3214.2,3210.72,3213.15,3,2,1,0
2025-12-30T00:30:00+08:00,4334.08,4337.95,4333.24,4336.52,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3213.27,3215.01,3212.17,3214.07,3,2,1,0
2025-12-30T00:35:00+08:00,4336.48,4342.15,4334.82,4340.65,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3214.14,3218.94,3213.19,3217.74,3,2,1,0
2025-12-30T00:40:00+08:00,4340.31,4342.16,4328.83,4335.03,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3217.06,3218.6,3208.76,3211.94,3,2,1,0
2025-12-30T00:45:00+08:00,4334.99,4339.64,4334.55,4338.11,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3211.98,3215.1,3211.7,3214.45,3,2,1,0
2025-12-30T00:50:00+08:00,4338.02,4346.15,4336.03,4345.7,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3214.45,3220.31,3213.46,3219.96,3,2,1,0
2025-12-30T00:55:00+08:00,4345.76,4347.59,4341.05,4341.8,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4347.59,,,,,,,,,,,,,,,3220.11,3221.68,3217.19,3217.58,3,2,1,0
2025-12-30T01:00:00+08:00,4342.24,4343.2,4337.23,4339.8,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3218.66,3218.66,3214.94,3216.37,3,2,1,0
2025-12-30T01:05:00+08:00,4339.68,4340.15,4329.97,4330.56,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3216.29,3216.59,3210,3210.44,3,2,1,0
2025-12-30T01:10:00+08:00,4330.63,4332.76,4325.8,4330.11,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3210.38,3211.93,3206.99,3209.48,3,2,1,0
2025-12-30T01:15:00+08:00,4330.05,4333.55,4328.57,4332.19,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3209.36,3212.66,3208.69,3210.06,3,2,1,0
2025-12-30T01:20:00+08:00,4332.62,4332.7,4325.21,4325.78,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3210.36,3210.39,3206.34,3206.61,3,2,1,0
2025-12-30T01:25:00+08:00,4325.75,4329.8,4322.63,4329.38,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3206.4,3209.97,3205.09,3209.48,3,2,1,0
2025-12-30T01:30:00+08:00,4329.39,4330.06,4324.91,4328.01,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3209.53,3209.92,3206.16,3208.2,3,2,1,0
2025-12-30T01:35:00+08:00,4328.02,4328.29,4316.06,4317.02,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3208.23,3208.43,3199.93,3200.56,3,2,1,0
2025-12-30T01:40:00+08:00,4317.04,4322.61,4314.75,4319.84,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4314.75,,,,,,,,,,,,,,3200.58,3205.18,3199.19,3202.9,3,2,1,0
2025-12-30T01:45:00+08:00,4319.8,4325.49,4319.69,4323.29,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3202.9,3207.27,3202.71,3205.64,3,2,1,0
2025-12-30T01:50:00+08:00,4323.46,4325.74,4320.97,4321.48,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3205.72,3207.69,3204.47,3204.77,3,2,1,0
2025-12-30T01:55:00+08:00,4321.29,4329.42,4320.7,4328.21,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3204.67,3210.23,3204.31,3209.24,3,2,1,0
2025-12-30T02:00:00+08:00,4328.25,4332.73,4328.25,4331.12,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3209.62,3212.03,3209.51,3210.85,3,2,1,0
2025-12-30T02:05:00+08:00,4331.06,4333.56,4326.31,4331.12,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3210.93,3212.27,3207.4,3210.8,3,2,1,0
2025-12-30T02:10:00+08:00,4331.13,4332.47,4325.99,4329.59,,,,,,,,,4548.84,4548.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3210.77,3211.81,3207.19,3209.18,3,2,1,0
