/workspace/S1_Silver_Bullet/Silver_bullet_backtrader.py:525: RuntimeWarning: CISD sweep detection failed; defaulting to no CISD signals. Error: list index out of range
  warnings.warn(

================================================================================
Starting Portfolio Value: $10000.00
================================================================================

2026-01-13T08:45:00: LONG filter sequence: HTF POI -> Trend -> Time | Time=PASS Trend=PASS HTF_POI=FAIL
2026-01-13T18:15:00: SHORT filter sequence: HTF POI -> Trend -> Time | Time=FAIL Trend=FAIL HTF_POI=FAIL
2026-01-13T19:15:00: SHORT filter sequence: HTF POI -> Trend -> Time | Time=PASS Trend=FAIL HTF_POI=FAIL
2026-01-13T20:55:00: LONG filter sequence: HTF POI -> Trend -> Time | Time=PASS Trend=PASS HTF_POI=FAIL
2026-01-14T08:20:00: SHORT filter sequence: HTF POI -> Trend -> Time | Time=PASS Trend=FAIL HTF_POI=FAIL
2026-01-14T10:05:00: SHORT filter sequence: HTF POI -> Trend -> Time | Time=FAIL Trend=FAIL HTF_POI=FAIL
2026-01-14T12:45:00: LONG filter sequence: HTF POI -> Trend -> Time | Time=FAIL Trend=PASS HTF_POI=FAIL
2026-01-14T13:00:00: LONG filter sequence: HTF POI -> Trend -> Time | Time=FAIL Trend=PASS HTF_POI=FAIL
2026-01-15T01:55:00: SHORT filter sequence: HTF POI -> Trend -> Time | Time=PASS Trend=FAIL HTF_POI=FAIL
2026-01-15T08:20:00: SHORT filter sequence: HTF POI -> Trend -> Time | Time=PASS Trend=PASS HTF_POI=FAIL
2026-01-15T12:00:00: SHORT filter sequence: HTF POI -> Trend -> Time | Time=FAIL Trend=FAIL HTF_POI=FAIL
2026-01-15T14:45:00: LONG filter sequence: HTF POI -> Trend -> Time | Time=PASS Trend=FAIL HTF_POI=FAIL
2026-01-15T20:35:00: SHORT filter sequence: HTF POI -> Trend -> Time | Time=PASS Trend=FAIL HTF_POI=FAIL
2026-01-15T21:00:00: SHORT filter sequence: HTF POI -> Trend -> Time | Time=FAIL Trend=PASS HTF_POI=FAIL
2026-01-16T06:55:00: SHORT filter sequence: HTF POI -> Trend -> Time | Time=FAIL Trend=PASS HTF_POI=FAIL
2026-01-16T07:30:00: LONG filter sequence: HTF POI -> Trend -> Time | Time=PASS Trend=FAIL HTF_POI=FAIL
2026-01-16T12:25:00: LONG filter sequence: HTF POI -> Trend -> Time | Time=FAIL Trend=PASS HTF_POI=FAIL
2026-01-16T17:20:00: LONG filter sequence: HTF POI -> Trend -> Time | Time=FAIL Trend=FAIL HTF_POI=FAIL
2026-01-19T04:15:00: SHORT filter sequence: HTF POI -> Trend -> Time | Time=PASS Trend=FAIL HTF_POI=FAIL
2026-01-19T05:00:00: LONG filter sequence: HTF POI -> Trend -> Time | Time=FAIL Trend=PASS HTF_POI=FAIL
2026-01-19T08:10:00: SHORT filter sequence: HTF POI -> Trend -> Time | Time=PASS Trend=FAIL HTF_POI=FAIL
2026-01-19T08:35:00: LONG filter sequence: HTF POI -> Trend -> Time | Time=PASS Trend=PASS HTF_POI=PASS
2026-01-19T19:00:00: LONG filter sequence: HTF POI -> Trend -> Time | Time=PASS Trend=PASS HTF_POI=FAIL
2026-01-20T03:00:00: SHORT filter sequence: HTF POI -> Trend -> Time | Time=PASS Trend=FAIL HTF_POI=FAIL
2026-01-20T05:30:00: LONG filter sequence: HTF POI -> Trend -> Time | Time=FAIL Trend=PASS HTF_POI=FAIL
2026-01-20T08:30:00: LONG filter sequence: HTF POI -> Trend -> Time | Time=PASS Trend=PASS HTF_POI=FAIL
2026-01-20T08:35:00: LONG filter sequence: HTF POI -> Trend -> Time | Time=PASS Trend=PASS HTF_POI=FAIL
2026-01-20T13:30:00: SHORT filter sequence: HTF POI -> Trend -> Time | Time=FAIL Trend=FAIL HTF_POI=FAIL
2026-01-20T16:25:00: LONG filter sequence: HTF POI -> Trend -> Time | Time=PASS Trend=PASS HTF_POI=FAIL
2026-01-21T02:50:00: LONG filter sequence: HTF POI -> Trend -> Time | Time=PASS Trend=PASS HTF_POI=FAIL
2026-01-21T07:30:00: SHORT filter sequence: HTF POI -> Trend -> Time | Time=PASS Trend=FAIL HTF_POI=FAIL
2026-01-21T07:55:00: SHORT filter sequence: HTF POI -> Trend -> Time | Time=PASS Trend=FAIL HTF_POI=FAIL
2026-01-21T09:40:00: LONG filter sequence: HTF POI -> Trend -> Time | Time=PASS Trend=PASS HTF_POI=FAIL
2026-01-21T12:00:00: SHORT filter sequence: HTF POI -> Trend -> Time | Time=FAIL Trend=FAIL HTF_POI=FAIL
2026-01-21T13:50:00: LONG filter sequence: HTF POI -> Trend -> Time | Time=FAIL Trend=PASS HTF_POI=FAIL
2026-01-21T15:35:00: SHORT filter sequence: HTF POI -> Trend -> Time | Time=PASS Trend=FAIL HTF_POI=FAIL
2026-01-21T15:55:00: SHORT filter sequence: HTF POI -> Trend -> Time | Time=PASS Trend=FAIL HTF_POI=FAIL
2026-01-21T16:05:00: SHORT filter sequence: HTF POI -> Trend -> Time | Time=PASS Trend=FAIL HTF_POI=FAIL
2026-01-21T20:00:00: SHORT filter sequence: HTF POI -> Trend -> Time | Time=PASS Trend=FAIL HTF_POI=FAIL
2026-01-21T20:20:00: SHORT filter sequence: HTF POI -> Trend -> Time | Time=PASS Trend=FAIL HTF_POI=FAIL
2026-01-21T21:55:00: LONG filter sequence: HTF POI -> Trend -> Time | Time=FAIL Trend=PASS HTF_POI=FAIL
2026-01-22T02:20:00: SHORT filter sequence: HTF POI -> Trend -> Time | Time=PASS Trend=FAIL HTF_POI=FAIL
2026-01-22T09:25:00: LONG filter sequence: HTF POI -> Trend -> Time | Time=PASS Trend=PASS HTF_POI=FAIL
2026-01-23T00:30:00: LONG filter sequence: HTF POI -> Trend -> Time | Time=FAIL Trend=PASS HTF_POI=FAIL
2026-01-23T00:40:00: LONG filter sequence: HTF POI -> Trend -> Time | Time=FAIL Trend=PASS HTF_POI=FAIL
2026-01-23T02:40:00: SHORT filter sequence: HTF POI -> Trend -> Time | Time=PASS Trend=FAIL HTF_POI=FAIL
2026-01-23T05:00:00: LONG filter sequence: HTF POI -> Trend -> Time | Time=FAIL Trend=PASS HTF_POI=FAIL
2026-01-23T07:55:00: SHORT filter sequence: HTF POI -> Trend -> Time | Time=PASS Trend=FAIL HTF_POI=FAIL
2026-01-23T11:25:00: SHORT filter sequence: HTF POI -> Trend -> Time | Time=FAIL Trend=FAIL HTF_POI=FAIL
2026-01-23T11:35:00: SHORT filter sequence: HTF POI -> Trend -> Time | Time=FAIL Trend=FAIL HTF_POI=FAIL
2026-01-23T11:50:00: SHORT filter sequence: HTF POI -> Trend -> Time | Time=FAIL Trend=FAIL HTF_POI=FAIL
2026-01-23T14:00:00: LONG filter sequence: HTF POI -> Trend -> Time | Time=FAIL Trend=PASS HTF_POI=FAIL
2026-01-23T14:30:00: LONG filter sequence: HTF POI -> Trend -> Time | Time=PASS Trend=PASS HTF_POI=FAIL
2026-01-23T18:05:00: SHORT filter sequence: HTF POI -> Trend -> Time | Time=FAIL Trend=FAIL HTF_POI=FAIL
2026-01-23T18:55:00: SHORT filter sequence: HTF POI -> Trend -> Time | Time=PASS Trend=FAIL HTF_POI=FAIL
2026-01-23T20:15:00: SHORT filter sequence: HTF POI -> Trend -> Time | Time=PASS Trend=FAIL HTF_POI=FAIL
2026-01-26T01:00:00: LONG filter sequence: HTF POI -> Trend -> Time | Time=PASS Trend=PASS HTF_POI=FAIL
2026-01-26T01:50:00: LONG filter sequence: HTF POI -> Trend -> Time | Time=PASS Trend=PASS HTF_POI=FAIL
2026-01-26T02:35:00: LONG filter sequence: HTF POI -> Trend -> Time | Time=PASS Trend=PASS HTF_POI=FAIL
2026-01-26T03:00:00: LONG filter sequence: HTF POI -> Trend -> Time | Time=PASS Trend=PASS HTF_POI=FAIL
2026-01-26T05:35:00: SHORT filter sequence: HTF POI -> Trend -> Time | Time=FAIL Trend=FAIL HTF_POI=FAIL
2026-01-26T06:15:00: LONG filter sequence: HTF POI -> Trend -> Time | Time=FAIL Trend=PASS HTF_POI=FAIL
2026-01-26T09:40:00: LONG filter sequence: HTF POI -> Trend -> Time | Time=PASS Trend=PASS HTF_POI=FAIL
2026-01-27T00:15:00: SHORT filter sequence: HTF POI -> Trend -> Time | Time=FAIL Trend=FAIL HTF_POI=FAIL
2026-01-27T01:40:00: LONG filter sequence: HTF POI -> Trend -> Time | Time=PASS Trend=PASS HTF_POI=FAIL
2026-01-27T03:50:00: LONG filter sequence: HTF POI -> Trend -> Time | Time=PASS Trend=PASS HTF_POI=FAIL
2026-01-27T05:15:00: SHORT filter sequence: HTF POI -> Trend -> Time | Time=FAIL Trend=FAIL HTF_POI=FAIL
2026-01-27T10:10:00: LONG filter sequence: HTF POI -> Trend -> Time | Time=FAIL Trend=PASS HTF_POI=FAIL
2026-01-27T12:00:00: SHORT filter sequence: HTF POI -> Trend -> Time | Time=FAIL Trend=FAIL HTF_POI=FAIL
2026-01-27T12:55:00: LONG filter sequence: HTF POI -> Trend -> Time | Time=FAIL Trend=PASS HTF_POI=FAIL
2026-01-27T13:10:00: LONG filter sequence: HTF POI -> Trend -> Time | Time=FAIL Trend=PASS HTF_POI=FAIL
2026-01-27T14:30:00: SHORT filter sequence: HTF POI -> Trend -> Time | Time=PASS Trend=FAIL HTF_POI=FAIL
2026-01-27T14:35:00: SHORT filter sequence: HTF POI -> Trend -> Time | Time=PASS Trend=FAIL HTF_POI=FAIL
2026-01-27T23:55:00: SHORT filter sequence: HTF POI -> Trend -> Time | Time=FAIL Trend=FAIL HTF_POI=FAIL
2026-01-28T02:00:00: LONG filter sequence: HTF POI -> Trend -> Time | Time=PASS Trend=PASS HTF_POI=FAIL
2026-01-28T02:10:00: LONG filter sequence: HTF POI -> Trend -> Time | Time=PASS Trend=PASS HTF_POI=FAIL
2026-01-28T11:15:00: SHORT filter sequence: HTF POI -> Trend -> Time | Time=FAIL Trend=FAIL HTF_POI=FAIL
2026-01-28T11:30:00: SHORT filter sequence: HTF POI -> Trend -> Time | Time=FAIL Trend=FAIL HTF_POI=FAIL
2026-01-28T11:50:00: SHORT filter sequence: HTF POI -> Trend -> Time | Time=FAIL Trend=FAIL HTF_POI=FAIL
2026-01-28T14:20:00: SHORT filter sequence: HTF POI -> Trend -> Time | Time=FAIL Trend=FAIL HTF_POI=FAIL
2026-01-28T19:15:00: SHORT filter sequence: HTF POI -> Trend -> Time | Time=PASS Trend=FAIL HTF_POI=FAIL
2026-01-28T20:15:00: LONG filter sequence: HTF POI -> Trend -> Time | Time=PASS Trend=PASS HTF_POI=FAIL
2026-01-29T12:00:00: LONG filter sequence: HTF POI -> Trend -> Time | Time=FAIL Trend=PASS HTF_POI=FAIL
2026-01-29T13:25:00: SHORT filter sequence: HTF POI -> Trend -> Time | Time=FAIL Trend=FAIL HTF_POI=FAIL
2026-01-29T14:20:00: LONG filter sequence: HTF POI -> Trend -> Time | Time=FAIL Trend=PASS HTF_POI=FAIL
2026-01-29T18:25:00: LONG filter sequence: HTF POI -> Trend -> Time | Time=FAIL Trend=FAIL HTF_POI=FAIL
2026-01-29T21:10:00: LONG filter sequence: HTF POI -> Trend -> Time | Time=FAIL Trend=FAIL HTF_POI=FAIL
2026-01-29T23:55:00: LONG filter sequence: HTF POI -> Trend -> Time | Time=FAIL Trend=PASS HTF_POI=FAIL
2026-01-30T00:55:00: SHORT filter sequence: HTF POI -> Trend -> Time | Time=FAIL Trend=FAIL HTF_POI=FAIL
2026-01-30T02:35:00: SHORT filter sequence: HTF POI -> Trend -> Time | Time=PASS Trend=PASS HTF_POI=FAIL
2026-01-30T04:25:00: LONG filter sequence: HTF POI -> Trend -> Time | Time=PASS Trend=FAIL HTF_POI=FAIL
2026-01-30T07:45:00: SHORT filter sequence: HTF POI -> Trend -> Time | Time=PASS Trend=PASS HTF_POI=FAIL
2026-01-30T08:50:00: SHORT filter sequence: HTF POI -> Trend -> Time | Time=PASS Trend=PASS HTF_POI=FAIL
2026-01-30T09:00:00: SHORT filter sequence: HTF POI -> Trend -> Time | Time=PASS Trend=PASS HTF_POI=FAIL
2026-01-30T14:15:00: LONG filter sequence: HTF POI -> Trend -> Time | Time=FAIL Trend=FAIL HTF_POI=FAIL
2026-01-30T19:15:00: LONG filter sequence: HTF POI -> Trend -> Time | Time=PASS Trend=FAIL HTF_POI=FAIL

====================================================================================================
NO TRADES COMPLETED
====================================================================================================

================================================================================
Final Portfolio Value: $10000.00
Closed Trades: 0 | Wins: 0 | Losses: 0
================================================================================
