time,open,high,low,close,EMA,3-4 AM,10-11 AM,2-3 PM,Shapes,Shapes,Trend MA,TF1 Trend,TF2 Trend,TF3 Trend,TF4 Trend
2025-12-15T18:00:00+08:00,4342.47,4344.36,4340.71,4343.38,4329.94467495574,0,0,0,0,0,,3,2,1,0
2025-12-15T18:15:00+08:00,4343.33,4348.29,4342.33,4342.82,4330.449589663358,0,0,0,0,0,,3,2,1,0
2025-12-15T18:30:00+08:00,4343.09,4343.6,4337.62,4338.77,4330.775880264795,0,0,0,0,0,,3,2,1,0
2025-12-15T18:45:00+08:00,4338.73,4342.17,4338.11,4339.74,4331.1274143720575,0,0,0,0,0,,3,2,1,0
2025-12-15T19:00:00+08:00,4339.51,4339.56,4335.27,4338.48,4331.4157510633495,0,0,0,0,0,,3,2,1,0
2025-12-15T19:15:00+08:00,4338.49,4341.71,4335.77,4340.77,4331.782584354983,0,0,0,0,0,,3,2,1,0
2025-12-15T19:30:00+08:00,4340.72,4341.74,4338.99,4340.75,4332.13424771361,0,0,0,0,0,,3,2,1,0
2025-12-15T19:45:00+08:00,4340.76,4343.63,4339.32,4342.64,4332.546237999351,0,0,0,0,0,,3,2,1,0
2025-12-15T20:00:00+08:00,4342.72,4345.79,4342.55,4343.67,4332.982463960161,0,0,0,0,0,,3,2,1,0
2025-12-15T20:15:00+08:00,4343.82,4346.51,4342.94,4346.34,4333.5062889028995,0,0,0,0,0,,3,2,1,0
2025-12-15T20:30:00+08:00,4346.32,4348.31,4344.88,4345.52,4333.977414828276,0,0,0,0,0,,3,2,1,0
2025-12-15T20:45:00+08:00,4345.48,4347.14,4343.45,4345.84,4334.442614246775,0,0,0,0,0,,3,2,1,0
2025-12-15T21:00:00+08:00,4345.75,4346.36,4333.73,4335.77,4334.494668590039,0,0,0,0,0,,3,2,1,0
2025-12-15T21:15:00+08:00,4335.74,4341.52,4334.66,4339.74,4334.700367861017,0,0,0,0,0,,3,2,1,0
2025-12-15T21:30:00+08:00,4339.57,4341.88,4335.57,4338.44,4334.847020101762,0,0,0,0,0,,3,2,1,0
2025-12-15T21:45:00+08:00,4338.44,4344.76,4330.66,4332.21,4334.743607548751,0,0,0,0,0,,3,2,1,0
2025-12-15T22:00:00+08:00,4332.3,4336.8,4328.33,4328.94,4334.516015095859,0,0,0,0,0,,3,2,1,0
2025-12-15T22:15:00+08:00,4328.95,4332.64,4321.52,4325.2,4334.150681170531,0,0,0,0,0,,3,2,1,0
2025-12-15T22:30:00+08:00,4324.96,4335.13,4320.54,4328.21,4333.917713281491,0,0,0,0,0,,3,2,1,0
2025-12-15T22:45:00+08:00,4328.11,4331.32,4317.48,4323.83,4333.522116682217,0,0,0,0,0,,3,2,1,0
2025-12-15T23:00:00+08:00,4323.56,4327.34,4312.13,4322.77,4333.10046504762,0,0,0,0,0,,3,2,1,0
2025-12-15T23:15:00+08:00,4322.55,4327.74,4311.49,4314.34,4332.364760535948,0,0,0,0,0,,3,2,1,0
2025-12-15T23:30:00+08:00,4314.32,4324.74,4312.9,4323.23,4332.006534632578,0,1,0,0,0,,3,2,1,0
2025-12-15T23:45:00+08:00,4323.45,4327.9,4316.99,4318.28,4331.468239156791,0,0,0,0,0,,3,2,1,0
2025-12-16T00:00:00+08:00,4318.37,4318.67,4300.89,4303.54,4330.373014091819,0,0,0,0,0,,3,2,1,0
2025-12-16T00:15:00+08:00,4302.8,4305.84,4292.85,4296.11,4329.029366480375,0,0,0,0,0,,3,2,1,0
2025-12-16T00:30:00+08:00,4296.1,4300.12,4285.32,4296.57,4327.756450147811,0,0,0,0,0,,3,2,1,0
2025-12-16T00:45:00+08:00,4296.63,4299.76,4292.37,4297.59,4326.573452102799,0,0,0,0,0,,3,2,1,0
2025-12-16T01:00:00+08:00,4297.5,4300.27,4290.7,4296.94,4325.411355941905,0,0,0,0,0,,3,2,1,0
2025-12-16T01:15:00+08:00,4296.96,4303.54,4293.17,4302.06,4324.495616493203,0,0,0,0,0,,3,2,1,0
2025-12-16T01:30:00+08:00,4302.07,4305,4300.26,4304.01,4323.692258983666,0,0,0,0,0,,3,2,1,0
2025-12-16T01:45:00+08:00,4303.94,4306.54,4301.87,4304.51,4322.940013533326,0,0,0,0,0,,3,2,1,0
2025-12-16T02:00:00+08:00,4304.56,4305.36,4301.17,4302.7,4322.146287512412,0,0,0,0,0,,3,2,1,0
2025-12-16T02:15:00+08:00,4302.77,4306.41,4299.87,4305.71,4321.5017272178075,0,0,0,0,0,,3,2,1,0
2025-12-16T02:30:00+08:00,4305.16,4310.3,4302.74,4309.78,4321.042051640638,0,0,0,0,0,,3,2,1,0
2025-12-16T02:45:00+08:00,4309.79,4313.77,4307.92,4313.23,4320.735696674339,0,0,0,0,0,,3,2,1,0
2025-12-16T03:00:00+08:00,4313.22,4317.87,4312.19,4312.71,4320.420963471423,0,0,0,0,1,,3,2,1,0
2025-12-16T03:15:00+08:00,4312.69,4314.7,4309.07,4309.37,4319.987592354897,0,0,0,0,0,,3,2,1,0
2025-12-16T03:30:00+08:00,4309.47,4312.16,4307.89,4311.46,4319.653176968431,0,0,1,0,0,,3,2,1,0
2025-12-16T03:45:00+08:00,4311.47,4314.56,4310.29,4314.2,4319.439326891237,0,0,0,0,0,,3,2,1,0
2025-12-16T04:00:00+08:00,4314.24,4314.43,4311.5,4311.69,4319.135431719032,0,0,0,0,0,,3,2,1,0
2025-12-16T04:15:00+08:00,4311.72,4311.86,4299.22,4305.11,4318.585414788873,0,0,0,0,0,,3,2,1,0
2025-12-16T04:30:00+08:00,4305.15,4307.59,4300.52,4305.85,4318.085986757937,0,0,0,0,0,,3,2,1,0
2025-12-16T04:45:00+08:00,4305.74,4307.7,4303.97,4304.48,4317.552418649782,0,0,0,0,0,,3,2,1,0
2025-12-16T05:00:00+08:00,4304.48,4305.67,4300.66,4304.55,4317.042519879203,0,0,0,0,0,,3,2,1,0
2025-12-16T05:15:00+08:00,4304.61,4305,4302.68,4303.74,4316.520852432959,0,0,0,0,0,,3,2,1,0
2025-12-16T05:30:00+08:00,4303.82,4304.59,4301.24,4302.19,4315.958858219902,0,0,0,0,0,,3,2,1,0
2025-12-16T05:45:00+08:00,4302.1,4305.9,4301.97,4305.04,4315.530667701474,0,0,0,0,0,,3,2,1,0
2025-12-16T07:00:00+08:00,4306.8,4309.48,4305.28,4306.21,4315.1651513210245,0,0,0,0,0,,3,2,1,0
2025-12-16T07:15:00+08:00,4306.34,4309.85,4306.18,4307.61,4314.868870877062,0,0,0,0,0,,3,2,1,0
2025-12-16T07:30:00+08:00,4307.81,4308.6,4305.84,4307.02,4314.561072019138,0,0,0,0,0,,3,2,1,0
2025-12-16T07:45:00+08:00,4306.96,4307.87,4303.33,4304.2,4314.154755469368,0,0,0,0,0,,3,2,1,0
2025-12-16T08:00:00+08:00,4304.35,4309.13,4302.63,4307.45,4313.8918238823335,0,0,0,0,0,,3,2,1,0
2025-12-16T08:15:00+08:00,4307.55,4310.04,4304.49,4309.69,4313.727046475183,0,0,0,0,0,,3,2,1,0
2025-12-16T08:30:00+08:00,4309.68,4313.29,4307.74,4311.9,4313.655397593803,0,0,0,0,0,,3,2,1,0
2025-12-16T08:45:00+08:00,4311.77,4311.96,4305.7,4307.92,4313.430480041105,0,0,0,0,0,,3,2,1,0
2025-12-16T09:00:00+08:00,4307.69,4308.4,4299.08,4304.34,4313.073990627728,0,0,0,0,0,,3,2,1,0
2025-12-16T09:15:00+08:00,4304.25,4311.93,4304.13,4311.44,4313.009912563895,0,0,0,0,0,,3,2,1,0
2025-12-16T09:30:00+08:00,4311.21,4317.81,4311.18,4314.56,4313.070700306488,0,0,0,0,0,,3,2,1,0
2025-12-16T09:45:00+08:00,4314.79,4316.04,4304.69,4308.86,4312.905574804273,0,0,0,0,0,,3,2,1,0
2025-12-16T10:00:00+08:00,4308.78,4312,4305.77,4310.77,4312.8218267727325,0,0,0,0,0,,3,2,1,0
2025-12-16T10:15:00+08:00,4310.78,4312.33,4307.38,4310.88,4312.745676703214,0,0,0,0,0,,3,2,1,0
2025-12-16T10:30:00+08:00,4311.09,4311.99,4305.67,4309.09,4312.602316832499,0,0,0,0,0,,3,2,1,0
2025-12-16T10:45:00+08:00,4309.09,4309.8,4286.53,4289.88,4311.711245584166,0,0,0,0,0,,3,2,1,0
2025-12-16T11:00:00+08:00,4289.91,4294.48,4280.91,4282.1,4310.55002026714,0,0,0,0,0,,3,2,1,0
2025-12-16T11:15:00+08:00,4282.49,4288.29,4280.85,4287.49,4309.64570574686,0,0,0,0,0,,3,2,1,0
2025-12-16T11:30:00+08:00,4287.55,4289.18,4283.05,4285.38,4308.694109443061,0,0,0,0,0,,3,2,1,0
2025-12-16T11:45:00+08:00,4285.37,4291.7,4283.02,4290.82,4307.993163974706,0,0,0,0,0,,3,2,1,0
2025-12-16T12:00:00+08:00,4290.71,4292.36,4286.94,4287.77,4307.200098720796,0,0,0,0,0,,3,2,1,0
2025-12-16T12:15:00+08:00,4287.78,4290.78,4286.52,4288.25,4306.45695759449,0,0,0,0,0,,3,2,1,0
2025-12-16T12:30:00+08:00,4288.31,4291.88,4288.16,4289.55,4305.793939649608,0,0,0,0,0,,3,2,1,0
2025-12-16T12:45:00+08:00,4289.71,4290.75,4287.57,4289.11,4305.139667506486,0,0,0,0,0,,3,2,1,0
2025-12-16T13:00:00+08:00,4288.92,4292.3,4285.58,4286.03,4304.390268780741,0,0,0,0,0,,3,2,1,0
2025-12-16T13:15:00+08:00,4286.09,4286.44,4279.78,4280.72,4303.4620229462025,0,0,0,0,0,,3,2,1,0
2025-12-16T13:30:00+08:00,4280.52,4280.77,4271.56,4279.76,4302.532531850273,0,0,0,0,0,,3,2,1,0
2025-12-16T13:45:00+08:00,4279.73,4287.74,4279.56,4283.86,4301.800275699282,0,0,0,0,0,,3,2,1,0
2025-12-16T14:00:00+08:00,4284.13,4288.36,4282.57,4286.47,4301.199088416957,0,0,0,0,0,,3,2,1,0
2025-12-16T14:15:00+08:00,4286.48,4290.09,4285.2,4286.87,4300.637163380999,0,0,0,0,0,,3,2,1,0
2025-12-16T14:30:00+08:00,4286.88,4291.97,4285.65,4291.04,4300.260804032724,0,0,0,0,0,,3,2,1,0
2025-12-16T14:45:00+08:00,4291,4292.2,4287.45,4289.08,4299.82234112948,0,0,0,0,0,,3,2,1,0
2025-12-16T15:00:00+08:00,4289.12,4289.9,4284.86,4286.1,4299.2842101047945,0,0,0,0,0,,3,2,1,0
2025-12-16T15:15:00+08:00,4286.09,4286.65,4279.78,4281.2,4298.575025394803,0,0,0,0,0,,3,2,1,0
2025-12-16T15:30:00+08:00,4281.21,4288.62,4280.06,4284.22,4298.0120832224575,0,0,0,0,0,,3,2,1,0
2025-12-16T15:45:00+08:00,4283.98,4288.32,4283.03,4287.57,4297.602589762753,0,0,0,0,0,,3,2,1,0
2025-12-16T16:00:00+08:00,4287.61,4289.43,4280.48,4281.58,4296.974252909312,0,0,0,0,0,,3,2,1,0
2025-12-16T16:15:00+08:00,4281.48,4281.84,4275.88,4279.05,4296.271341030515,0,0,0,0,0,,3,2,1,0
2025-12-16T16:30:00+08:00,4278.82,4283.36,4275.41,4283.12,4295.755602166573,1,0,0,0,0,,3,2,1,0
2025-12-16T16:45:00+08:00,4283.03,4286.81,4282.93,4284.78,4295.325186395335,0,0,0,0,0,,3,2,1,0
2025-12-16T17:00:00+08:00,4285.3,4285.79,4281.28,4284.9,4294.916355556302,0,0,0,0,0,,3,2,1,0
2025-12-16T17:15:00+08:00,4284.88,4284.88,4281.37,4281.53,4294.391400436447,0,0,0,0,0,,3,2,1,0
2025-12-16T17:30:00+08:00,4281.55,4283.77,4280.13,4282.68,4293.932129831096,0,0,0,0,0,,3,2,1,0
2025-12-16T17:45:00+08:00,4282.71,4282.71,4276.51,4280.32,4293.398320818112,0,0,0,0,0,,3,2,1,0
2025-12-16T18:00:00+08:00,4280.38,4284.14,4276.61,4277.99,4292.794072942892,0,0,0,0,0,,3,2,1,0
2025-12-16T18:15:00+08:00,4277.99,4281.88,4276.79,4277.65,4292.200187729445,0,0,0,0,0,,3,2,1,0
2025-12-16T18:30:00+08:00,4277.58,4279,4274.73,4278.95,4291.6805725243685,0,0,0,0,0,,3,2,1,0
2025-12-16T18:45:00+08:00,4278.98,4281.52,4275.32,4277.19,4291.112314778315,0,0,0,0,0,,3,2,1,0
2025-12-16T19:00:00+08:00,4277.02,4278.61,4273.98,4275.85,4290.513792630146,0,0,0,0,0,,3,2,1,0
2025-12-16T19:15:00+08:00,4275.83,4277.96,4273.74,4277.38,4289.998741938768,0,0,0,0,0,,3,2,1,0
2025-12-16T19:30:00+08:00,4277.38,4279.51,4275.38,4276.33,4289.46271284313,0,0,0,0,0,,3,2,1,0
2025-12-16T19:45:00+08:00,4276.48,4278.9,4276.09,4278.52,4289.033586849282,0,0,0,0,0,,3,2,1,0
2025-12-16T20:00:00+08:00,4278.63,4288.74,4276.84,4287.73,4288.982465796369,0,0,0,0,0,,3,2,1,0
2025-12-16T20:15:00+08:00,4287.71,4292.64,4287.7,4291.5,4289.081192627884,0,0,0,0,0,,3,2,1,0
2025-12-16T20:30:00+08:00,4291.49,4293.58,4287.53,4293.41,4289.250949779732,0,0,0,0,0,,3,2,1,0
2025-12-16T20:45:00+08:00,4293.45,4294.98,4292.24,4294.4,4289.452873317781,0,0,0,0,0,,3,2,1,0
2025-12-16T21:00:00+08:00,4294.66,4297.74,4290.64,4295.87,4289.704525344535,0,0,0,0,0,,3,2,1,0
2025-12-16T21:15:00+08:00,4295.86,4302.06,4293.65,4301.24,4290.156896899651,0,0,0,0,0,,3,2,1,0
2025-12-16T21:30:00+08:00,4301.2,4312.65,4301.14,4304.17,4290.706430354567,0,0,0,0,0,,3,2,1,0
2025-12-16T21:45:00+08:00,4304.21,4313.23,4299.58,4313.07,4291.583433085761,0,0,0,0,0,,3,2,1,0
2025-12-16T22:00:00+08:00,4313.16,4320.37,4311.39,4319.3,4292.670357278475,0,0,0,0,0,,3,2,1,0
2025-12-16T22:15:00+08:00,4319.28,4330.51,4318.11,4325.75,4293.967598169515,0,0,0,0,0,,3,2,1,0
2025-12-16T22:30:00+08:00,4325.73,4332.04,4321.91,4326.32,4295.2363198099265,0,0,0,0,0,,3,2,1,0
2025-12-16T22:45:00+08:00,4327.51,4332.14,4323.07,4324.5,4296.383915111498,0,0,0,0,0,,3,2,1,0
2025-12-16T23:00:00+08:00,4324.47,4335.01,4320.82,4324.35,4297.480624322812,0,0,0,0,0,,3,2,1,0
2025-12-16T23:15:00+08:00,4324.26,4325.73,4312.32,4321.06,4298.405305721918,0,0,0,0,0,,3,2,1,0
2025-12-16T23:30:00+08:00,4320.97,4330,4319.77,4322.27,4299.341176085764,0,1,0,0,0,,3,2,1,0
2025-12-16T23:45:00+08:00,4322.08,4329.47,4319.23,4319.76,4300.14191427848,0,0,0,0,0,,3,2,1,0
2025-12-17T00:00:00+08:00,4319.76,4323.13,4312.77,4315.58,4300.747329404814,0,0,0,0,0,,3,2,1,0
2025-12-17T00:15:00+08:00,4315.63,4315.63,4303.53,4307.73,4301.021159624233,0,0,0,0,0,,3,2,1,0
2025-12-17T00:30:00+08:00,4307.71,4307.71,4291.14,4294.9,4300.781114148774,0,0,0,0,0,,3,2,1,0
2025-12-17T00:45:00+08:00,4294.9,4302.87,4293.61,4300.67,4300.776756731175,0,0,0,0,0,,3,2,1,0
2025-12-17T01:00:00+08:00,4300.8,4310.89,4300.61,4304.23,4300.912178035835,0,0,0,0,0,,3,2,1,0
2025-12-17T01:15:00+08:00,4304.29,4306.31,4300.09,4302.8,4300.986210269723,0,0,0,0,0,,3,2,1,0
2025-12-17T01:30:00+08:00,4302.78,4309.02,4302.22,4306.05,4301.184790259146,0,0,0,0,0,,3,2,1,0
2025-12-17T01:45:00+08:00,4306.16,4306.36,4300.43,4303.55,4301.277543582317,0,0,0,0,0,,3,2,1,0
2025-12-17T02:00:00+08:00,4303.13,4305.9,4299.52,4303.13,4301.35018893203,0,0,0,0,0,,3,2,1,0
2025-12-17T02:15:00+08:00,4303.19,4304.18,4297.99,4301.93,4301.372926620969,0,0,0,0,0,,3,2,1,0
2025-12-17T02:30:00+08:00,4301.45,4310.79,4301.1,4308.95,4301.670066753481,0,0,0,0,0,,3,2,1,0
2025-12-17T02:45:00+08:00,4308.93,4313.57,4308.19,4311.25,4302.045750410207,0,0,0,0,0,,3,2,1,0
2025-12-17T03:00:00+08:00,4311.23,4311.54,4303.86,4306.02,4302.201603335297,0,0,0,0,0,,3,2,1,0
2025-12-17T03:15:00+08:00,4306.01,4310.02,4296.8,4305.49,4302.330560067246,0,0,0,0,0,,3,2,1,0
2025-12-17T03:30:00+08:00,4305.46,4310.15,4304.56,4309.61,4302.616028299903,0,0,1,0,0,,3,2,1,0
2025-12-17T03:45:00+08:00,4309.69,4315.96,4309.29,4310.6,4302.929125229318,0,0,0,0,0,,3,2,1,0
2025-12-17T04:00:00+08:00,4310.21,4314.44,4310.21,4312.05,4303.286806592874,0,0,0,0,0,,3,2,1,0
2025-12-17T04:15:00+08:00,4312.04,4312.09,4308.12,4310.79,4303.581049471585,0,0,0,0,0,,3,2,1,0
2025-12-17T04:30:00+08:00,4310.82,4312,4307.79,4309.34,4303.806890668778,0,0,0,0,0,,3,2,1,0
2025-12-17T04:45:00+08:00,4309.35,4312.12,4302.72,4304.81,4303.84622828961,0,0,0,0,0,,3,2,1,0
2025-12-17T05:00:00+08:00,4304.81,4305.55,4301.04,4302.37,4303.788336984135,0,0,0,0,0,,3,2,1,0
2025-12-17T05:15:00+08:00,4302.51,4302.94,4300.72,4302.25,4303.72801004358,0,0,0,0,0,,3,2,1,0
2025-12-17T05:30:00+08:00,4302.26,4305.11,4301.21,4303.04,4303.701029257557,0,0,0,0,0,,3,2,1,0
2025-12-17T05:45:00+08:00,4302.92,4304.03,4301.72,4302.16,4303.640596737653,0,0,0,0,0,,3,2,1,0
2025-12-17T07:00:00+08:00,4301.01,4305.13,4301.01,4304.37,4303.669200787157,0,0,0,0,0,,3,2,1,0
2025-12-17T07:15:00+08:00,4304.33,4307.2,4304.09,4306.43,4303.777467422955,0,0,0,0,0,,3,2,1,0
2025-12-17T07:30:00+08:00,4306.38,4308.58,4305.29,4307.36,4303.917958896564,0,0,0,0,0,,3,2,1,0
2025-12-17T07:45:00+08:00,4307.31,4309.18,4306.95,4307.88,4304.073333057483,0,0,0,0,0,,3,2,1,0
2025-12-17T08:00:00+08:00,4307.9,4313.18,4307.51,4312.69,4304.4112415650325,0,0,0,0,0,,3,2,1,0
2025-12-17T08:15:00+08:00,4312.7,4315,4312.08,4313.34,4304.761388954639,0,0,0,0,0,,3,2,1,0
2025-12-17T08:30:00+08:00,4313.36,4314.49,4311.29,4312.6,4305.068785466222,0,0,0,0,0,,3,2,1,0
2025-12-17T08:45:00+08:00,4312.61,4314.46,4311.59,4313.15,4305.385695840096,0,0,0,0,0,,3,2,1,0
2025-12-17T09:00:00+08:00,4313.16,4320.26,4311.32,4317.86,4305.874884238523,0,0,0,0,0,,3,2,1,0
2025-12-17T09:15:00+08:00,4317.92,4319.48,4313.11,4316.83,4306.304496621326,0,0,0,0,0,,3,2,1,0
2025-12-17T09:30:00+08:00,4316.86,4325.24,4316.3,4322.77,4306.950202636175,0,0,0,0,0,,3,2,1,0
2025-12-17T09:45:00+08:00,4322.73,4326.83,4322.11,4326.72,4307.725488807306,0,0,0,0,0,,3,2,1,0
2025-12-17T10:00:00+08:00,4326.72,4327.86,4318.17,4320.45,4308.224489246235,0,0,0,0,0,,3,2,1,0
2025-12-17T10:15:00+08:00,4320.36,4323.81,4319.56,4320.51,4308.7062739816765,0,0,0,0,0,,3,2,1,0
2025-12-17T10:30:00+08:00,4320.53,4322.87,4314.17,4316.61,4309.0162240216105,0,0,0,0,0,,3,2,1,0
2025-12-17T10:45:00+08:00,4316.65,4316.95,4311.24,4314.32,4309.22421523645,0,0,0,0,0,,3,2,1,0
2025-12-17T11:00:00+08:00,4314.44,4320.22,4312.49,4315.53,4309.471500913452,0,0,0,0,0,,3,2,1,0
2025-12-17T11:15:00+08:00,4315.49,4319.59,4314.51,4318.77,4309.836147936454,0,0,0,0,0,,3,2,1,0
2025-12-17T11:30:00+08:00,4319.33,4323.71,4318.32,4321.71,4310.301789193848,0,0,0,0,0,,3,2,1,0
2025-12-17T11:45:00+08:00,4321.58,4325.25,4321.31,4323.61,4310.823679813697,0,0,0,0,0,,3,2,1,0
2025-12-17T12:00:00+08:00,4323.66,4326,4321.05,4324.43,4311.3572609974735,0,0,0,0,0,,3,2,1,0
2025-12-17T12:15:00+08:00,4324.41,4324.9,4322.11,4322.65,4311.800113507376,0,0,0,0,0,,3,2,1,0
2025-12-17T12:30:00+08:00,4322.62,4330.14,4320.37,4329.55,4312.496187487479,0,0,0,1,0,,3,2,1,0
2025-12-17T12:45:00+08:00,4329.75,4331.55,4328.19,4329.68,4313.1700624879695,0,0,0,0,0,,3,2,1,0
2025-12-17T13:00:00+08:00,4329.69,4334.54,4327.96,4332.67,4313.934765919814,0,0,0,0,0,,3,2,1,0
2025-12-17T13:15:00+08:00,4332.32,4337.89,4330.68,4331.07,4314.606735883743,0,0,0,0,0,,3,2,1,0
2025-12-17T13:30:00+08:00,4331.04,4340.03,4331.04,4338.36,4315.538236437322,0,0,0,0,0,,3,2,1,0
2025-12-17T13:45:00+08:00,4338.21,4342.48,4333.43,4333.99,4316.261835008408,0,0,0,0,0,,3,2,1,0
2025-12-17T14:00:00+08:00,4333.98,4337.75,4331.76,4336.76,4317.065684615921,0,0,0,0,0,,3,2,1,0
2025-12-17T14:15:00+08:00,4336.71,4337.04,4330.47,4332.54,4317.672520513336,0,0,0,0,0,,3,2,1,0
2025-12-17T14:30:00+08:00,4332.59,4333.34,4327.07,4329.11,4318.121049120657,0,0,0,0,0,,3,2,1,0
2025-12-17T14:45:00+08:00,4329.01,4330.88,4324.56,4328.75,4318.537870723768,0,0,0,0,0,,3,2,1,0
2025-12-17T15:00:00+08:00,4328.78,4328.83,4322.66,4325.03,4318.792464028718,0,0,0,0,0,,3,2,1,0
2025-12-17T15:15:00+08:00,4324.84,4325.81,4319.31,4323.14,4318.962955635435,0,0,0,1,0,,3,2,1,0
2025-12-17T15:30:00+08:00,4322.99,4324.71,4315.88,4316.14,4318.852251492869,0,0,0,0,0,,3,2,1,0
2025-12-17T15:45:00+08:00,4315.87,4319.31,4315.36,4317.83,4318.812163199031,0,0,0,0,0,,3,2,1,0
2025-12-17T16:00:00+08:00,4317.25,4321.01,4308.48,4313.58,4318.606980328481,0,0,0,0,0,,3,2,1,0
2025-12-17T16:15:00+08:00,4313.55,4318.11,4312.53,4316.41,4318.520824237168,0,0,0,0,0,,3,2,1,0
2025-12-17T16:30:00+08:00,4316.27,4319.64,4314.64,4315.31,4318.394909561201,1,0,0,0,0,,3,2,1,0
2025-12-17T16:45:00+08:00,4315.16,4320.83,4313.01,4319.06,4318.420991539193,0,0,0,0,0,,3,2,1,0
2025-12-17T17:00:00+08:00,4318.88,4323.2,4317.59,4321.02,4318.522913439617,0,0,0,0,0,,3,2,1,0
2025-12-17T17:15:00+08:00,4320.99,4322.62,4317.04,4322.21,4318.667505069436,0,0,0,0,0,,3,2,1,0
2025-12-17T17:30:00+08:00,4322.18,4322.29,4318.84,4318.93,4318.677798988281,0,0,0,0,0,,3,2,1,0
2025-12-17T17:45:00+08:00,4319.02,4322.27,4315.94,4317,4318.612002949525,0,0,0,0,0,,3,2,1,0
2025-12-17T18:00:00+08:00,4316.98,4319.57,4316.1,4319.56,4318.649179304446,0,0,0,0,0,,3,2,1,0
2025-12-17T18:15:00+08:00,4319.43,4322.18,4317.88,4319.74,4318.691956586625,0,0,0,0,0,,3,2,1,0
2025-12-17T18:30:00+08:00,4319.64,4319.94,4306.52,4314.94,4318.544821034208,0,0,0,0,0,,3,2,1,0
2025-12-17T18:45:00+08:00,4314.91,4318.15,4313.23,4317.57,4318.506592758357,0,0,0,0,0,,3,2,1,0
2025-12-17T19:00:00+08:00,4317.56,4319.58,4316.71,4317.79,4318.478491081559,0,0,0,0,0,,3,2,1,0
2025-12-17T19:15:00+08:00,4317.82,4320.55,4315.95,4318.19,4318.467177705811,0,0,0,0,0,,3,2,1,0
2025-12-17T19:30:00+08:00,4318.16,4318.86,4314.9,4316.46,4318.388464854603,0,0,0,0,0,,3,2,1,0
2025-12-17T19:45:00+08:00,4316.32,4318.8,4315.31,4316.44,4318.312054468148,0,0,0,0,0,,3,2,1,0
2025-12-17T20:00:00+08:00,4316.43,4318.26,4314.79,4316.71,4318.249228802731,0,0,0,0,0,,3,2,1,0
2025-12-17T20:15:00+08:00,4316.54,4323.19,4316.05,4321.43,4318.373964928113,0,0,0,0,0,,3,2,1,0
2025-12-17T20:30:00+08:00,4321.42,4322.4,4315.97,4317.56,4318.342044734854,0,0,0,0,0,,3,2,1,0
2025-12-17T20:45:00+08:00,4317.39,4318.34,4315.72,4317.64,4318.314513568782,0,0,0,0,0,,3,2,1,0
2025-12-17T21:00:00+08:00,4317.59,4327.99,4314.83,4323.3,4318.5100228405945,0,0,0,0,0,,3,2,1,0
2025-12-17T21:15:00+08:00,4323.26,4331.68,4322.99,4327.95,4318.880218023316,0,0,0,0,0,,3,2,1,0
2025-12-17T21:30:00+08:00,4327.97,4339.31,4327.97,4338.19,4319.6374643753425,0,0,0,0,0,,3,2,1,0
2025-12-17T21:45:00+08:00,4338.57,4344.19,4333.13,4342.1,4320.518348125329,0,0,0,0,0,,3,2,1,0
2025-12-17T22:00:00+08:00,4342.22,4345.97,4326.99,4327.47,4320.7909619243355,0,0,0,0,0,,3,2,1,0
2025-12-17T22:15:00+08:00,4327.52,4331.13,4322.8,4329.13,4321.117983025342,0,0,0,0,0,,3,2,1,0
2025-12-17T22:30:00+08:00,4328.81,4338.41,4326.07,4338.29,4321.791395455721,0,0,0,0,0,,3,2,1,0
2025-12-17T22:45:00+08:00,4338.3,4342.62,4334.46,4338.43,4322.443889751575,0,0,0,0,0,,3,2,1,0
2025-12-17T23:00:00+08:00,4338.34,4345.38,4335.15,4342.88,4323.245305839749,0,0,0,0,0,,3,2,1,0
2025-12-17T23:15:00+08:00,4342.87,4344.76,4332.71,4343.46,4324.0380389440725,0,0,0,0,0,,3,2,1,0
2025-12-17T23:30:00+08:00,4343.64,4349.16,4328.1,4331.93,4324.347527612932,0,1,0,0,0,,3,2,1,0
2025-12-17T23:45:00+08:00,4331.94,4336.82,4324.09,4330.26,4324.57938927517,0,0,0,0,0,,3,2,1,0
2025-12-18T00:00:00+08:00,4330.36,4334.61,4324.7,4327.64,4324.699413225163,0,0,0,0,0,,3,2,1,0
2025-12-18T00:15:00+08:00,4327.09,4332,4320.5,4326.71,4324.778259765352,0,0,0,0,0,,3,2,1,0
2025-12-18T00:30:00+08:00,4326.78,4334.1,4323.72,4333.08,4325.1038182059265,0,0,0,0,0,,3,2,1,0
2025-12-18T00:45:00+08:00,4333.37,4337.66,4330.65,4333.59,4325.436609648831,0,0,0,0,0,,3,2,1,0
2025-12-18T01:00:00+08:00,4333.7,4335.42,4328.31,4332.63,4325.718703388093,0,0,0,0,0,,3,2,1,0
2025-12-18T01:15:00+08:00,4332.7,4339.97,4330.14,4337.17,4326.167773843462,0,0,0,0,0,,3,2,1,0
2025-12-18T01:30:00+08:00,4337.23,4341.58,4336.13,4338.85,4326.6651160456795,0,0,0,0,0,,3,2,1,0
2025-12-18T01:45:00+08:00,4338.86,4342.37,4335.65,4342.37,4327.280993847809,0,0,0,0,0,,3,2,1,0
2025-12-18T02:00:00+08:00,4342.58,4346.44,4342.58,4343.04,4327.8989940890715,0,0,0,0,0,,3,2,1,0
